Date,price_vs_SMA200,SMA50_vs_SMA200,RSI14,ATR14_pct,hvol20,vol_ratio,MACD_hist
2022-01-01,0.020466297501376008,-0.008748790011869095,57.35476450804558,0.023280671559614895,0.2820215810510286,0.0,0.4592878291663922
2022-01-02,0.020254499096215434,-0.010468425098212832,57.35476450804557,0.02161776634553086,0.2806852077741122,0.0,0.34776100214147043
2022-01-03,0.031703757067403304,-0.012084004008801453,60.571000233671136,0.02190019936164048,0.2793442138473873,1.799278595938668,0.3091757148549753
2022-01-04,0.04366541788732494,-0.013496886721163392,63.658348173754774,0.02189540089506954,0.2807252492155966,2.066140112592356,0.32017908021497454
2022-01-05,0.0548794547869744,-0.014700560305637341,66.34071773131676,0.022006100990654913,0.27482387088392096,2.059256050550617,0.35776649399972804
2022-01-06,0.07612506782761395,-0.014924361238265625,70.7006863187672,0.023175424254290804,0.26458873182137255,2.2362769330590053,0.4570937046589578
2022-01-07,0.06816202132569985,-0.015303551754963876,67.4290118793974,0.023438125612833382,0.26782728571317277,1.7720483587556228,0.4503853077482507
2022-01-08,0.06773992774176842,-0.01493482414987824,67.4290118793974,0.021763973717075173,0.26782728571317277,0.0,0.41227872751183114
2022-01-09,0.06731961173689482,-0.014565054511683693,67.4290118793974,0.020209404108714454,0.21704669390345618,0.0,0.3555503175482144
2022-01-10,0.05790345193902353,-0.014317460424505669,63.067908210834666,0.020405745287921558,0.1803021195657824,1.849703195865115,0.2465558141741495
2022-01-11,0.09780494452180523,-0.013586717098139365,71.82554738536209,0.021205572576534694,0.2067211925451674,2.1942956919501504,0.3435260502273807
2022-01-12,0.11635018329704333,-0.013040516623014956,74.87292746724161,0.021020706582839735,0.208874987467213,1.852164250397244,0.4635309782596311
2022-01-13,0.1087214271525046,-0.012570994264134062,71.80988642327787,0.020991030172551866,0.21234225993690972,1.4868236985926149,0.4668203324540092
2022-01-14,0.13084062969705926,-0.011832537610408436,75.35899084614611,0.021542063059291097,0.21794053245858974,1.3827850954159735,0.5373930177423087
2022-01-15,0.1300143314334455,-0.008329502539659634,75.35899084614611,0.02000334423308495,0.21794053245858974,0.0,0.5367233948584542
2022-01-16,0.12922651025411938,-0.0047987361384882864,75.35899084614611,0.01857453389945951,0.20866688184685886,0.0,0.4902122749666078
2022-01-17,0.12857349062160714,-0.0011545547219360898,75.35899084614611,0.017247781451113848,0.20950219141448556,0.0,0.4162894896809335
2022-01-18,0.14945622104432837,0.0023209844513284966,78.76462855727908,0.018330976634562075,0.21537500633490692,0.7064237886569344,0.4308584269773621
2022-01-19,0.16911418371655842,0.007113372035555671,81.39607355533656,0.018759202118126123,0.2197757932541403,0.5012327828999767,0.49404099048780026
2022-01-20,0.16738628347234136,0.012050012007450298,80.97233471447697,0.018927257833958447,0.19286551620040118,2.212865004931319,0.48178562843349626
2022-01-21,0.14297680557037454,0.016376767433746515,69.53640782569241,0.021395119397682825,0.21516882073224441,1.9142179003322883,0.3133012756793363
2022-01-22,0.1420745188617767,0.020639575889479584,69.53640782569241,0.0198668965621276,0.21516882073224441,0.0,0.16733299328488993
2022-01-23,0.14108418222203425,0.024815302746811572,69.53640782569241,0.01844783250349339,0.2153351550411062,0.0,0.04274786041112488
2022-01-24,0.11578230734359052,0.028670695159209288,58.75926910530056,0.02109884372479959,0.23439331527843124,1.9908785202068167,-0.1787876420789769
2022-01-25,0.14560565825157082,0.03222284076222457,65.88467419312079,0.02133735124912635,0.24773930278144868,1.9323677571068143,-0.18614005887626828
2022-01-26,0.16802666952940085,0.03543192894614905,70.13166478495476,0.021820426311660007,0.2475401553633294,1.7568089235903814,-0.09289858696840225
2022-01-27,0.15719926754071462,0.03840629861128336,66.36917527811075,0.022364778436792594,0.24849844194436685,1.6309528938087274,-0.10018879764702415
2022-01-28,0.15902018148639382,0.041764510847724576,66.9116848699145,0.022691586172038158,0.24802740937807422,1.5352130869654435,-0.10925321831006407
2022-01-29,0.15812578455415358,0.04500243359869848,66.9116848699145,0.02107075857478854,0.24802740937807422,0.0,-0.1321071482442946
2022-01-30,0.1570692861475018,0.04808728002976494,66.9116848699145,0.01956570437920666,0.24373660495017335,0.0,-0.16210493575592322
2022-01-31,0.1735042510386622,0.05132400660388424,70.65604367667362,0.019555166083426095,0.2145635667768153,1.3892137080589135,-0.10976074181113793
2022-02-01,0.1728902356992886,0.0546757057506925,70.78985694416357,0.020026922186312728,0.20899168426830514,1.4703795433462128,-0.08998700973715579
2022-02-02,0.17240585036601577,0.05818060770385711,70.96101807093413,0.02070414547682034,0.20617462184907637,1.7511511905553598,-0.09082048542332899
2022-02-03,0.19763731731233558,0.0620324946090027,76.02816488853547,0.021724921261780213,0.2085594898936535,1.7512860985548921,0.020124293203906518
2022-02-04,0.2226028221517653,0.06549090581765032,79.86782642088617,0.02212607412779314,0.2183045694998335,1.4342681489408413,0.19718267909166798
2022-02-05,0.2205909439360973,0.06941012015931193,79.86782642088617,0.020545640253667532,0.2183045694998335,0.0,0.2757605884959502
2022-02-06,0.218817367229083,0.07352052783148472,79.86782642088617,0.01907809451449006,0.2183045694998335,0.0,0.2878651451094649
2022-02-07,0.20420283787295856,0.07754264491471809,72.80007253069243,0.019471783085330843,0.21818689406823752,1.6416079548499602,0.1938354975132488
2022-02-08,0.17701528102856692,0.08188198487784858,61.244690871794475,0.021011414443402352,0.22806577134309083,1.456380956298226,-0.024132825627634524
2022-02-09,0.17960030453067005,0.0855085185972595,62.23283735255034,0.021174068052140966,0.22801222649925573,1.4075390634747311,-0.16407418993301448
